Date,Open,High,Low,Close,Volume
02/06/2019,"91.42","92.39","91.15","91.81","398,318"
02/05/2019,"92.27","93.10","91.40","91.97","378,150"
02/04/2019,"89.73","91.64","89.73","91.52","317,899"
02/01/2019,"88.66","90.12","87.87","90.04","405,761"
01/31/2019,"88.08","89.00","87.41","88.54","468,378"
01/30/2019,"89.02","89.02","86.53","87.90","477,226"
01/29/2019,"87.21","88.66","87.21","87.97","446,103"
01/28/2019,"84.50","87.49","83.87","87.21","422,175"
01/25/2019,"84.47","86.30","84.42","85.56","523,146"
01/24/2019,"81.21","84.15","81.15","83.35","377,270"
01/23/2019,"81.50","82.18","80.00","81.30","543,205"
01/22/2019,"83.35","83.83","80.84","81.05","709,380"
01/18/2019,"82.50","84.17","81.95","83.77","478,282"
01/17/2019,"79.60","81.97","79.60","81.45","637,513"
01/16/2019,"77.95","80.16","77.95","80.00","464,267"
01/15/2019,"78.76","78.79","77.56","77.98","279,324"
01/14/2019,"78.04","79.75","77.34","78.51","493,538"
01/11/2019,"77.00","78.72","76.22","78.62","400,290"
01/10/2019,"76.35","78.27","76.15","77.78","440,850"
01/09/2019,"78.33","78.51","76.08","77.03","648,779"
01/08/2019,"76.74","78.22","75.68","77.92","631,052"
01/07/2019,"72.90","75.73","71.07","75.35","551,867"
01/04/2019,"69.81","73.43","69.64","73.28","686,478"
01/03/2019,"69.01","69.77","66.94","68.13","476,050"
01/02/2019,"69.43","71.51","68.24","69.98","587,895"
