Date,Open,High,Low,Close,Volume
03/21/2018,"73.59","74.26","73.23","73.69","1,853,189"
03/20/2018,"74.30","74.60","73.64","74.02","1,164,886"
03/19/2018,"74.38","74.97","73.88","74.13","1,165,307"
03/16/2018,"73.78","74.39","73.55","74.27","2,595,222"
03/15/2018,"75.44","75.78","73.60","73.73","1,985,133"
03/14/2018,"75.95","76.55","75.28","75.38","1,569,211"
03/13/2018,"75.59","76.13","75.40","75.62","1,146,968"
03/12/2018,"75.75","76.32","75.23","75.27","2,542,199"
03/09/2018,"75.32","75.76","75.08","75.69","1,557,738"
03/08/2018,"74.53","75.02","74.14","74.97","1,602,060"
03/07/2018,"73.63","74.55","73.26","74.53","1,512,610"
03/06/2018,"73.87","74.41","73.31","74.05","3,732,834"
03/05/2018,"73.25","73.78","72.89","73.60","3,838,976"
03/02/2018,"73.14","73.77","72.86","73.65","2,046,205"
03/01/2018,"74.36","74.96","72.94","73.42","2,487,958"
02/28/2018,"74.76","75.17","73.78","74.38","2,807,895"
02/27/2018,"76.00","76.20","74.54","74.56","1,639,631"
02/26/2018,"75.36","75.81","74.81","75.71","1,186,771"
02/23/2018,"74.80","75.13","74.06","75.08","1,491,135"
02/22/2018,"74.70","75.37","74.07","74.69","2,557,509"
02/21/2018,"76.02","77.31","75.36","75.40","3,403,152"
02/20/2018,"75.96","76.44","75.25","76.13","2,703,163"
02/16/2018,"75.65","76.71","75.53","76.01","1,492,953"
02/15/2018,"75.89","75.93","74.30","75.88","2,989,780"
02/14/2018,"74.59","76.17","74.36","75.84","2,207,394"
02/13/2018,"74.53","75.05","74.09","74.73","1,787,904"
02/12/2018,"75.01","75.54","73.85","74.53","2,216,563"
02/09/2018,"74.83","75.42","72.98","74.87","3,687,027"
02/08/2018,"75.92","77.62","73.32","73.92","4,373,200"
02/07/2018,"73.81","74.99","73.26","73.38","2,441,658"
02/06/2018,"73.23","74.46","72.50","74.19","2,912,717"
02/05/2018,"74.34","74.99","72.81","73.23","2,909,546"
02/02/2018,"75.22","75.47","74.40","74.49","1,949,559"
02/01/2018,"75.75","76.69","75.32","75.76","2,625,218"
01/31/2018,"78.91","78.91","74.87","76.11","6,010,017"
01/30/2018,"78.73","79.47","78.42","78.89","963,675"
01/29/2018,"79.86","80.09","78.83","78.91","2,147,058"
01/26/2018,"80.00","80.18","79.07","80.17","1,453,134"
01/25/2018,"79.99","80.45","79.56","79.80","1,302,578"
