Date,Open,High,Low,Close,Volume
02/13/2018,"102.07","102.92","100.19","101.76","2,958,075"
02/12/2018,"104.17","105.73","100.38","102.82","4,820,580"
02/09/2018,"105.00","107.99","98.52","104.00","17,183,641"
02/08/2018,"129.13","130.93","122.31","123.03","4,892,256"
02/07/2018,"127.13","132.44","126.53","129.33","3,157,948"
02/06/2018,"123.37","128.22","123.15","127.28","3,570,871"
02/05/2018,"125.33","128.24","124.51","125.05","3,227,631"
02/02/2018,"128.35","128.84","125.97","126.64","1,909,019"
02/01/2018,"127.25","130.64","127.25","129.11","2,196,097"
01/31/2018,"129.17","129.62","127.07","128.01","1,334,174"
01/30/2018,"130.00","130.34","127.98","128.89","1,437,746"
01/29/2018,"131.60","131.75","129.38","130.40","1,296,683"
01/26/2018,"131.90","132.30","130.86","131.76","1,538,668"
01/25/2018,"131.76","132.23","130.45","131.11","1,407,463"
01/24/2018,"130.37","131.70","129.44","130.43","1,701,225"
01/23/2018,"128.19","129.07","127.56","128.93","1,489,885"
01/22/2018,"126.52","128.25","125.39","128.19","1,509,715"
01/19/2018,"127.43","128.16","124.60","126.27","2,319,076"
01/18/2018,"130.31","130.42","126.75","126.89","2,824,603"
01/17/2018,"131.82","131.82","129.25","130.64","1,885,220"
01/16/2018,"132.82","133.68","129.90","130.60","3,182,351"
01/12/2018,"130.34","132.79","128.87","132.36","2,245,457"
01/11/2018,"130.01","131.23","128.34","129.41","2,483,382"
01/10/2018,"128.13","128.13","126.38","127.18","1,234,133"
01/09/2018,"128.43","128.88","127.08","127.28","1,283,389"
01/08/2018,"126.56","128.28","126.10","128.21","1,760,509"
01/05/2018,"126.47","127.35","125.41","127.12","1,618,081"
01/04/2018,"125.92","126.65","123.94","126.14","2,261,723"
01/03/2018,"124.48","127.75","124.30","125.17","2,451,030"
01/02/2018,"120.64","122.67","120.01","121.42","1,550,213"
