Date,Open,High,Low,Close,Volume
05/02/2018,"100.17","100.72","99.25","99.62","9,286,374"
05/01/2018,"100.18","100.70","98.93","100.06","6,716,152"
04/30/2018,"100.41","101.37","100.12","100.33","8,558,854"
04/27/2018,"99.78","99.99","98.94","99.23","8,037,978"
04/26/2018,"101.23","101.38","99.74","99.84","8,038,439"
04/25/2018,"99.50","101.49","99.05","101.15","8,977,748"
04/24/2018,"100.58","100.85","98.86","99.46","6,567,697"
04/23/2018,"100.55","100.72","99.53","100.15","5,889,804"
04/20/2018,"101.18","101.40","99.91","100.24","6,396,903"
04/19/2018,"101.00","101.58","100.22","100.89","6,803,405"
04/18/2018,"102.67","102.71","101.20","101.21","5,822,056"
04/17/2018,"101.20","102.59","100.75","102.17","9,577,384"
04/16/2018,"100.69","101.00","99.73","100.24","10,328,000"
04/13/2018,"101.00","101.52","100.16","100.35","6,324,606"
04/12/2018,"101.42","101.51","99.68","100.39","7,337,808"
04/11/2018,"100.78","101.65","100.41","100.80","6,304,996"
04/10/2018,"100.92","101.53","100.32","101.37","8,324,350"
04/09/2018,"100.70","101.51","99.58","99.70","7,094,275"
04/06/2018,"101.63","102.19","99.45","100.35","7,162,386"
04/05/2018,"101.36","102.38","100.98","102.11","6,612,756"
04/04/2018,"98.43","101.15","97.76","100.95","8,759,236"
04/03/2018,"98.80","99.49","97.70","99.42","8,484,678"
04/02/2018,"100.18","100.99","97.78","98.66","8,203,693"
03/29/2018,"99.01","101.28","98.86","100.44","9,343,626"
03/28/2018,"99.50","100.08","98.15","98.54","9,099,663"
03/27/2018,"100.88","101.18","98.89","99.36","7,193,524"
03/26/2018,"99.86","100.78","99.08","100.65","7,340,071"
03/23/2018,"100.85","101.11","98.45","98.54","7,505,075"
03/22/2018,"101.29","101.64","100.41","100.60","8,911,556"
03/21/2018,"101.50","102.94","101.42","101.82","6,136,431"
03/20/2018,"101.54","102.15","100.75","101.35","8,330,335"
03/19/2018,"102.80","102.95","101.00","101.48","6,528,320"
03/16/2018,"103.56","104.27","102.84","102.87","10,467,980"
03/15/2018,"104.00","104.29","103.24","103.24","5,174,578"
03/14/2018,"104.53","104.65","103.47","103.90","6,235,877"
03/13/2018,"105.83","105.83","103.42","103.73","6,716,697"
03/12/2018,"104.72","105.94","104.72","105.17","6,485,284"
03/09/2018,"104.43","104.75","103.64","104.73","5,618,412"
03/08/2018,"103.99","104.59","103.47","104.03","6,626,981"
03/07/2018,"103.72","104.24","102.77","103.59","6,214,836"
03/06/2018,"104.00","104.95","103.51","104.94","6,216,200"
03/05/2018,"102.71","103.97","102.42","103.41","5,736,713"
03/02/2018,"102.00","103.17","101.44","102.99","7,835,408"
03/01/2018,"103.20","104.03","101.33","102.57","10,487,310"
02/28/2018,"105.45","105.57","103.14","103.16","10,760,760"
02/27/2018,"108.00","108.16","104.85","104.87","14,179,600"
02/26/2018,"108.00","109.81","107.67","109.81","8,138,181"
02/23/2018,"105.75","107.36","105.43","107.25","6,101,126"
02/22/2018,"105.31","106.01","104.93","105.24","4,462,165"
02/21/2018,"106.00","106.91","105.02","105.05","6,743,262"
02/20/2018,"106.37","107.57","105.52","105.98","6,734,505"
02/16/2018,"105.19","107.35","105.19","106.53","8,746,390"
02/15/2018,"105.36","105.57","103.93","105.18","6,494,683"
02/14/2018,"103.49","104.76","102.69","104.60","7,425,685"
02/13/2018,"102.64","104.31","102.40","104.12","8,447,868"
02/12/2018,"103.93","104.64","102.10","103.39","9,584,727"
02/09/2018,"102.55","103.75","100.26","103.09","12,479,730"
02/08/2018,"105.47","105.82","101.19","101.35","12,667,500"
02/07/2018,"107.83","108.03","104.41","104.76","12,444,980"
02/06/2018,"102.88","106.20","101.76","106.17","17,765,070"
02/05/2018,"107.10","108.63","104.01","104.70","15,107,940"
02/02/2018,"109.95","110.58","108.45","108.70","9,947,657"
02/01/2018,"108.62","110.65","107.36","110.49","9,518,857"
01/31/2018,"110.08","110.12","108.47","108.67","9,841,413"
01/30/2018,"111.42","112.42","110.10","110.11","8,393,878"
01/29/2018,"112.10","112.45","111.24","111.54","6,847,766"
01/26/2018,"110.81","112.53","110.67","112.19","7,743,825"
01/25/2018,"110.60","111.82","110.12","110.55","6,291,011"
01/24/2018,"110.96","111.43","110.29","110.50","7,211,784"
01/23/2018,"110.27","111.14","109.89","110.41","7,477,282"
01/22/2018,"110.27","111.56","110.06","111.10","8,073,624"
01/19/2018,"110.97","111.09","109.84","110.59","10,514,260"
01/18/2018,"111.74","111.99","110.20","110.42","8,070,928"
01/17/2018,"111.20","112.21","110.57","111.97","7,030,711"
01/16/2018,"113.07","113.16","110.62","110.69","8,069,201"
01/12/2018,"111.32","112.72","111.00","112.47","5,899,861"
01/11/2018,"110.25","111.08","109.51","110.99","6,426,959"
01/10/2018,"109.96","110.50","109.01","109.47","6,059,991"
01/09/2018,"110.13","110.86","109.86","109.94","5,838,021"
01/08/2018,"110.89","111.28","109.54","110.02","8,052,594"
01/05/2018,"112.68","112.68","111.24","111.62","6,008,285"
01/04/2018,"112.95","113.00","111.63","112.23","7,417,409"
01/03/2018,"112.19","113.19","111.45","112.28","9,237,926"
01/02/2018,"108.95","111.81","108.56","111.80","11,014,300"
