Date,Open,High,Low,Close,Volume
04/03/2018,"107.39","108.53","106.59","108.19","4,698,983"
04/02/2018,"108.62","109.22","106.44","107.05","4,325,461"
03/29/2018,"110.12","110.66","108.97","109.15","3,829,547"
03/28/2018,"108.14","110.11","108.00","109.18","6,412,990"
03/27/2018,"107.23","108.54","106.51","107.64","5,036,264"
03/26/2018,"106.68","107.47","106.09","106.81","4,119,419"
03/23/2018,"108.09","108.74","105.94","106.15","4,873,324"
03/22/2018,"108.45","109.67","107.80","107.94","4,325,503"
03/21/2018,"109.89","110.08","108.53","108.74","3,867,590"
03/20/2018,"110.75","111.30","109.83","109.90","3,319,048"
03/19/2018,"111.65","111.99","110.05","110.36","4,216,684"
03/16/2018,"112.33","113.20","111.58","111.64","7,730,790"
03/15/2018,"112.40","113.25","111.66","111.99","3,906,797"
03/14/2018,"113.57","113.77","112.23","112.61","4,055,703"
03/13/2018,"113.27","113.90","112.72","113.60","4,589,989"
03/12/2018,"112.50","113.09","112.08","112.75","4,509,634"
03/09/2018,"112.27","112.57","111.64","112.54","3,680,552"
03/08/2018,"110.03","112.13","109.58","112.08","5,437,692"
03/07/2018,"108.89","110.06","108.61","109.84","4,612,636"
03/06/2018,"109.36","109.62","108.44","109.58","3,380,798"
03/05/2018,"108.46","109.60","108.02","109.43","3,781,706"
03/02/2018,"107.91","109.32","107.90","109.04","4,903,615"
03/01/2018,"109.21","109.88","107.24","108.12","6,896,334"
02/28/2018,"111.00","111.65","109.68","109.73","4,638,876"
02/27/2018,"111.19","112.08","110.71","110.89","6,385,795"
02/26/2018,"110.12","111.17","110.03","110.94","5,355,408"
02/23/2018,"109.36","110.05","108.57","109.68","4,760,425"
02/22/2018,"108.33","109.97","108.02","109.26","5,394,741"
02/21/2018,"109.35","109.84","107.94","108.00","4,501,948"
02/20/2018,"110.96","110.98","109.34","109.48","3,835,520"
02/16/2018,"111.06","111.70","109.76","111.06","5,578,509"
02/15/2018,"109.53","111.04","108.72","110.97","5,125,236"
02/14/2018,"111.67","111.90","108.76","109.11","7,702,711"
02/13/2018,"112.00","112.67","110.68","112.14","5,274,742"
02/12/2018,"111.90","112.75","111.06","111.93","4,759,243"
02/09/2018,"110.81","111.99","108.88","111.18","5,301,683"
02/08/2018,"113.70","113.72","110.09","110.15","4,907,893"
02/07/2018,"113.97","115.77","112.75","113.50","4,931,420"
02/06/2018,"112.44","113.95","110.15","113.56","6,643,066"
02/05/2018,"118.57","119.66","114.41","114.46","5,347,638"
02/02/2018,"119.91","120.28","118.40","118.67","3,348,919"
02/01/2018,"119.92","121.01","119.28","120.30","3,485,603"
01/31/2018,"119.84","120.75","119.51","120.30","4,018,071"
01/30/2018,"119.68","121.20","119.50","119.89","4,945,184"
01/29/2018,"121.38","122.16","119.65","119.67","3,854,724"
01/26/2018,"120.61","121.84","120.61","121.76","3,993,852"
01/25/2018,"120.61","121.45","120.36","120.90","2,713,029"
01/24/2018,"121.24","121.48","120.82","121.14","3,445,192"
01/23/2018,"121.07","122.51","120.85","121.30","3,536,885"
01/22/2018,"120.10","121.85","120.00","121.51","4,308,565"
01/19/2018,"119.48","120.68","118.64","120.17","6,002,630"
01/18/2018,"119.09","119.62","118.65","119.05","6,221,784"
01/17/2018,"118.29","120.17","118.21","119.18","4,554,561"
01/16/2018,"117.20","118.35","117.03","117.86","4,936,457"
01/12/2018,"116.95","118.01","116.85","117.38","4,335,547"
01/11/2018,"117.64","117.85","116.38","116.88","3,685,198"
01/10/2018,"118.13","118.36","116.70","117.48","3,363,949"
01/09/2018,"118.26","118.98","117.95","118.08","4,573,557"
01/08/2018,"118.21","118.74","117.67","117.99","5,730,359"
01/05/2018,"118.41","119.09","118.25","118.67","2,714,157"
01/04/2018,"117.80","119.11","117.60","118.33","3,146,952"
01/03/2018,"117.91","118.47","117.64","117.75","4,224,441"
01/02/2018,"119.93","120.18","117.93","118.06","4,165,804"
